symbol,relevant_stock
SZ300989,"SZ300989,SZ300751,SZ300782,SZ300747,SZ300750,SZ300769,SZ300787"
SH600073,"SH600073,SH600019,SH600028,SH600031,SH600050,SH600188,SH600346,SH600585"
SH600377,"SH600377,SH600547,SH600307,SH600876,SH600111,SH600489,SH600754"
SH600326,"SH600326,SH600519,SZ000858,SH600702,SZ000568,SH603198,SH600197"
SZ003010,"SZ003010,SZ002812,SZ002938,SZ002995,SZ002967,SZ002897,SZ002957,SZ002986"
SH600012,"SH600012,SH600019,SH600028,SH600031,SH600050,SH600188,SH600346,SH600406"
SZ300605,"SZ300605,SZ300750,SZ300782,SZ300751,SZ300747,SZ300755,SZ300769"
BJ920961,"BJ920961,600519,000858,000568,600702,600197,600809,600559"
SH605305,"SH605305,SH603338,SH603007,SH603019,SH603026,SH603033,SH603035,SH603036"
SZ002384,"SZ002384,SZ002008,SZ002245,SZ002475,SZ002709,SZ002829,SZ002916,SZ300100"
SZ000030,"SZ000030,SZ002008,SZ002027,SZ002129,SZ002245,SZ002475,SZ002508,SZ002600"
SH600365,"SH600365,SH600585,SH600519,SH600809,SH600702,SH600197,SH600600"
SZ002053,"SZ002053,SZ002245,SZ002709,SZ002812,SZ002920,SZ300103,SZ300124,SZ300308"
SH603284,"SH603284,SH603009,SH603338,SH603659,SH603716,SH603993,SZ002829"
SH603938,"SH603938,SH600585,SH600487,SH600876,SH600176,SH600340,SH600547,SH600754"
SH603658,"SH603658,SH603305,SH603009,SH603997,SZ002823,SZ002932,SH603035,SH603606"
SZ300947,"SZ300947,SZ300751,SZ300782,SZ300750,SZ300749,SZ300769,SZ300770"
SH601568,"SH601568,SH600585,SH600019,SH601088,SH601668,SH601166,SH601398"
SH603990,"SH603990,SH600585,SH600176,SZ000703,SZ002202,SZ002466,SZ002531,SH600873"
SH600973,"SH600973,SH600585,SH600309,SH600426,SH600519,SH600809,SH600705,SH600059"
BJ920190,"BJ920190,688008,688012,688019,688029,688036,688063,688086"
SZ000785,"SZ000785,SZ002008,SZ002236,SZ002475,SZ002508,SZ002594,SZ002601,SZ002709"
SH603025,"SH603025,SH603305,SZ002829,SZ002933,SZ002967,SZ002986,SZ002991"
SZ301238,"SZ301238,SZ300532,SZ300751,SZ300747,SZ300769,SZ300782,SZ300803"
SH600104,"SH600104,SH600019,SH600028,SH600031,SH600050,SH600125,SH600150,SH600188"
BJ920879,"BJ920879,600519,000858,000568,600702,600197,600809,600600"
SZ300902,"SZ300902,SZ300506,SZ300532,SZ300751,SZ300750,SZ300749,SZ300748"
SH603511,"SH603511,SH603338,SH603993,SZ002821,SZ002907,SZ002850,SH603659,SH603026"
SZ300443,"SZ300443,SZ300073,SZ300124,SZ300183,SZ300223,SZ300274,SZ300308,SZ300346"
SH601016,"SH601016,SH600585,SH600019,SH601989,SH601880,SH600036,SH601328,SH601166"
SH601186,"SH601186,SH600585,SH600019,SH601989,SH601398,SH601288,SH601939,SH601328"
SZ000983,"SZ000983,SZ002008,SZ002056,SZ002179,SZ002202,SZ002245,SZ002309,"
SH603029,"SH603029,SH603338,SH603003,SZ002829,SZ002906,SZ002850,SH603659,SH603035"
SZ300275,"SZ300275,SZ300014,SZ300124,SZ300183,SZ300223,SZ300274,SZ300308,SZ300310"
SZ000999,"SZ000999,SZ000858,SH600519,SH600809,SH600702,SH603198,SH600197"
BJ920566,"BJ920566,600519,000858,000568,600702,600197,600809,600600"
SZ000016,"SZ000016,SZ000001,SZ000002,SZ000004,SZ000005,SZ000006,SZ000007"
SH688608,"SH688608,SH688007,SH688012,SZ300751,SZ300782,SZ300750,SH688086"
SZ002889,"SZ002889,SZ002925,SZ002812,SZ002906,SZ002916,SZ002932,SZ002933"
BJ920593,"BJ920593,600519,000858,000568,002304,603198,600702,000799"
SH600998,"SH600998,SH600585,SH600309,SH601600,SH600519,SH600887,SH600009,SH600036"
SH603178,"SH603178,SH603338,SH603026,SH603027,SH603028,SH603029,SH603030"
SZ301557,"SZ301557,SZ300750,SZ300450,SZ300747,SZ300769,SZ300782,SZ300793"
SH603108,"SH603108,SH603338,SH603026,SZ002829,SZ002906,SZ002890,SZ002933,SZ002958"
BJ920061,"BJ920061,600585,002463,002056,600487,002179,002202,002475"
SZ300323,"SZ300323,SZ300346,SZ300373,SZ300395,SZ300400,SZ300408,SZ300413,SZ300418"
BJ920363,"BJ920363,600519,000858,000568,603198,600702,600197,600809"
SZ002733,"SZ002733,SZ002568,SZ002245,SZ002475,SZ002008,SZ002179,SZ002444"
SZ000716,"SZ000716,SZ000703,SZ002008,SZ002013,SZ002015,SZ002021,SZ002025,SZ002030"
SH603883,"SH603883,SH603305,SH603037,SH603338,SH603606,SH603993,SZ002829"
SH605399,"SH605399,SH603338,SH603003,SZ002829,SZ002933,SH603650,SH603005"
SZ301296,"SZ301296,SZ300532,SZ300751,SZ300769,SZ300772,SZ300803,SZ300805"
SZ300237,"SZ300237,SZ300014,SZ300124,SZ300274,SZ300346,SZ300353,SZ300400,SZ300413"
SZ300213,"SZ300213,SZ300274,SZ300346,SZ300395,SZ300400,SZ300408,SZ300413,SZ300420"
SH600227,"SH600227,SH600585,SH600019,SH600008,SH600028,SH600036,SH600050"
SH688600,"SH688600,SH688008,SH688012,SH688019,SH688029,SH688036,SH688050,SH688063"
SZ001382,"SZ001382,SZ002829,SZ002933,SZ002967,SZ002995,SZ003009,SZ003017,SZ003035"
SZ300492,"SZ300492,SZ300073,SZ300124,SZ300183,SZ300223,SZ300274,SZ300308,SZ300346"
SH601127,"SH601127,SH600585,SH600019,SH600031,SH601880,SH601989,SH601668,SH601333"
SH600256,"SH600256,SH600585,SH600516,SH600809,SH600089,SH600109,SH600309"
SZ300888,"SZ300888,SZ300750,SZ300782,SZ300747,SZ300751,SZ300755,SZ300756"
SZ002075,"SZ002075,SZ002245,SZ002812,SZ002916,SZ002957,SZ002986,SZ003009"
SZ300173,"SZ300173,SZ002415,SZ300024,SZ300340,SZ300124,SZ300274,SZ300308,SZ300379"
SZ002685,"SZ002685,SZ002008,SZ002139,SZ002475,SZ002508,SZ002547,SZ002600,SZ002709"
SZ002567,"SZ002567,SZ002008,SZ002245,SZ002475,SZ002709,SZ002829,SZ002920,SZ300100"
SZ301080,"SZ301080,SZ300750,SZ300782,SZ300533,SZ300747,SZ300769,SZ300770"
SZ002109,"SZ002109,SZ002008,SZ002050,SZ002129,SZ002202,SZ002245,SZ002306,"
BJ920039,"BJ920039,600585,002202,002466,603026,603338,603606,603799"
SH688411,"SH688411,SH688007,SH688012,SH688019,SH688029,SH688036,SH688063,SH688081"
BJ920926,"BJ920926,600519,000858,000568,000799,600702,600197"
SZ002632,"SZ002632,SZ002008,SZ002056,SZ002202,SZ002243,SZ002475,SZ002508"
SZ301255,"SZ301255,SZ300751,SZ300747,SZ300769,SZ300782,SZ300803,SZ300807,SZ300810"
SH688343,"SH688343,SH688007,SH688012,SH688019,SH688081,SH688100,SH688111,SH688169"
BJ920509,"BJ920509,600519,000858,000568,600809,600702,600197,600600"
SZ003040,"SZ003040,SZ002829,SZ002938,SZ002993,SZ002967,SZ002986,SZ002995,SZ002997"
SH601288,"SH601288,SH601398,SH601988,SH601939,SH600036,SH600016,SH601166,SH600000"
SZ002515,"SZ002515,SZ002475,SZ002008,SZ002179,SZ002245,SZ002709,SZ002829,SZ002920"
BJ920023,"BJ920023,600519,000858,000568,600702,603198,600809,002304"
SH600679,"SH600679,SH600009,SH600150,SH600316,SH600372,SH600521,SH600879,SH601111"
SZ002199,"SZ002199,SZ002008,SZ002050,SZ002129,SZ002245,SZ002371,SZ002475,SZ002586"
SH600830,"SH600830,SH600519,SH600887,SH600702,SH600197,SH600600,SH600309"
SZ301149,"SZ301149,SZ300506,SZ300595,SZ300724,SZ300769,SZ300803,SZ300815,SZ300876"
SZ002616,"SZ002616,SZ002008,SZ002202,SZ002475,SZ002508,SZ002600,SZ002709"
SH603369,"SH603369,SH603009,SH603986,SH603338,SH603026,SH603032,SH603019,SH603030"
SH600515,"SH600515,SH600809,SH600519,SH603198,SH600702,SH600197,SH600600"
BJ920651,"BJ920651,600585,600487,002245,002463,002821,300101,300124"
BJ920445,"BJ920445,600519,000858,000568,000799,603198,600702,600197"
SH601881,"SH601881,SH600585,SH600019,SH601989,SH601668,SH601398,SH601288,SH600036"
SH603220,"SH603220,SH603009,SH603305,SH603026,SZ002829,SH603035,SH603037,SH603030"
SH600355,"SH600355,SH600519,SH600809,SH603198,SH603369,SH603589,SH603919"
SH600600,"SH600600,SH600019,SH600036,SH601166,SH601328,SH601398,SH601988"
SZ000736,"SZ000736,SZ000839,SZ002110,SZ002207,SZ002237,SZ002466,SZ002506,SZ002531"
SH603248,"SH603248,SH603009,SH603338,SH603659,SH603993,SZ002829,SZ002967,SZ300532"
BJ920367,"BJ920367,600585,002463,002821,603026,603305,603606,603990"
SH603169,"SH603169,SH603009,SH603338,SH603026,SH603606,SH603037,SH603005"
SZ000158,"SZ000158,SZ002008,SZ002129,SZ002202,SZ002475,SZ002508,SZ002594,SZ002601"
SZ000795,"SZ000795,SZ000703,SZ002110,SZ002202,SZ002237,SZ002466,SZ002547,SZ002601"
SZ301116,"SZ301116,SZ300750,SZ300782,SZ300747,SZ300751,SZ300752,SZ300753"
SZ301091,"SZ301091,SZ300751,SZ300747,SZ300532,SZ300595,SZ300480,SZ300660,SZ300724"
SZ000014,"SZ000014,SZ000009,SZ000021,SZ000034,SZ000046,SZ000050,SZ000063"
SH600794,"SH600794,SH600585,SH600516,SH600809,SH600089,SH600703,SH600079"
SZ001338,"SZ001338,SZ002812,SZ002993,SZ002966,SZ002957,SZ002932,SZ002926,SZ002916"
SH603676,"SH603676,SH603305,SH603026,SZ002829,SH603035,SZ002906,SH603601,SZ002890"
SZ002649,"SZ002649,SZ002008,SZ002027,SZ002041,SZ002056,SZ002065,SZ002078,SZ002081"
SZ301565,"SZ301565,SZ300533,SZ300487,SZ300751,SZ300749,SZ300595,SZ300769,SZ300782"
SZ000883,"SZ000883,SZ002008,SZ002202,SZ002463,SZ002508,SZ002510,SZ002543,SZ002601"
SH688506,"SH688506,SH688007,SH688012,SH688081,SH688169,SH688300,SZ300751,SZ300782"
SH603982,"SH603982,SH600522,SH600176,SH600307,SH600481,SH600819,SH600876,SH601003"
SZ002579,"SZ002579,SZ002008,SZ002475,SZ002180,SZ002245,SZ002709,SZ002812"
SH688466,"SH688466,SH688007,SH688012,SH688019,SH688029,SH688036,SH688081,SH688111"
SH600426,"SH600426,SH600519,SH600809,SH600702,SH600197,SH600300,SH600559,SH600600"
SH688286,"SH688286,SH688007,SH688012,SH688019,SH688029,SH688036,SH688063,SH688086"
SH688035,"SH688035,SH688008,SH688012,SH688019,SH688023,SH688026,SH688030,SH688036"
SZ002269,"SZ002269,SZ002008,SZ002475,SZ002129,SZ002050,SZ002245,SZ002202,SZ002179"
BJ920837,"BJ920837,600519,000858,000568,000799,600702,600197,600809"
SZ002352,"SZ002352,SZ002008,SZ002138,SZ002202,SZ002245,SZ002475,SZ002508"
BJ920080,"BJ920080,600519,000858,000568,600702,600197,600809,600300"
SH600802,"SH600802,SH600585,SH600019,SH601880,SH600036,SH601398,SH601988,SH601288"
SH688114,"SH688114,SH688012,SH688008,SH688019,SH688006,SH688016,SH688036,SH688026"
SZ002820,"SZ002820,SZ002916,SZ002805,SZ002807,SZ002920,SZ002809,SZ002811"
SZ300465,"SZ300465,SZ300346,SZ300398,SZ300274,SZ300118,SZ300073,SZ300101,SZ300182"
SZ300363,"SZ300363,SZ300346,SZ300373,SZ300395,SZ300408,SZ300413,SZ300420,SZ300424"
SZ300087,"SZ300087,SZ300124,SZ300223,SZ300274,SZ300346,SZ300353,SZ300379,SZ300400"
SH601865,"SH601865,SH600019,SH601989,SH601398,SH601288,SH601939,SH601166,SH600036"
SH600812,"SH600812,SH600519,SH600887,SH600702,SH600059,SH600197,SH600309"
SZ002461,"SZ002461,SZ002008,SZ002050,SZ002129,SZ002202,SZ002243,SZ002475,SZ002510"
SZ002366,"SZ002366,SZ002008,SZ002475,SZ002709,SZ002829,SZ002933,SZ300103,SZ300124"
SH688256,"SH688256,SH688007,SH688012,SH688019,SH688081,SH688111,SH688169,SH688300"
SZ002184,"SZ002184,SZ002008,SZ002025,SZ002050,SZ002129,SZ002179,SZ002202,SZ002245"
SZ300406,"SZ300406,SZ300346,SZ300395,SZ300503,SZ300595,SZ300604,SZ300618"
SZ300720,"SZ300720,SZ300751,SZ300745,SZ300769,SZ300782,SZ300793,SZ300803"
SZ300080,"SZ300080,SZ300124,SZ300346,SZ300395,SZ300408,SZ300413,SZ300433"
SH603866,"SH603866,SH603338,SH603026,SH603005,SH603606,SH603650,SZ002823,SZ002933"
SH688189,"SH688189,SH688007,SH688012,SH688019,SH688023,SH688029,SH688036,SH688039"
BJ920091,"BJ920091,600519,000858,000568,002304,603198,600702,000799"
SZ002329,"SZ002329,SZ002008,SZ002049,SZ002129,SZ002202,SZ002245,SZ002306,SZ002475"
SZ300381,"SZ300381,SZ300346,SZ300373,SZ300395,SZ300400,SZ300401,SZ300408,SZ300413"
SH688236,"SH688236,SH688007,SH688012,SH688019,SH688025,SH688037,SH688063,SH688081"
SH600020,"SH600020,SH600019,SH600028,SH600031,SH600036,SH600050,SH600089"
BJ920284,"BJ920284,600585,002475,002202,600340,600111,000703,600872"
SH600062,"SH600062,SH600031,SH600019,SH600008,SH600028,SH600050,SH600011"
SH603027,"SH603027,SH603305,SH603009,SZ002829,SZ002933,SH603650,SH603997,SZ002850"
SZ000860,"SZ000860,SZ002202,SZ002466,SZ002511,SZ002531,SZ002558,SZ002601"
SZ000524,"SZ000524,SZ000703,SZ000725,SZ000738,SZ000756,SZ000858,SZ000869,SZ000930"
SZ002561,"SZ002561,SZ002008,SZ002475,SZ002179,SZ002202,SZ002463,SZ002050,SZ002180"
SZ002996,"SZ002996,SZ002850,SZ002912,SZ002958,SZ002967,SZ002980,SZ003009"
SZ000025,"SZ000025,SZ000001,SZ000002,SZ000004,SZ000005,SZ000006,SZ000007"
SH600748,"SH600748,SH600585,SH600516,SH600809,SH600309,SH600019,SH600028"
SZ300245,"SZ300245,SZ300073,SZ300101,SZ300124,SZ300141,SZ300150,SZ300162,SZ300170"
SH600698,"SH600698,SH600019,SH600031,SH600036,SH600050,SH600150,SH600170,SH600188"
SZ300962,"SZ300962,SZ300750,SZ300782,SZ300803,SZ300815,SZ300821,SZ300822"
SH600269,"SH600269,SH600585,SH600876,SH600307,SH600176,SH600481,SH600089"
SZ000753,"SZ000753,SZ002008,SZ002202,SZ002236,SZ002241,SZ002423,SZ002470"
SZ002902,"SZ002902,SZ002812,SZ002925,SZ002709,SZ002829,SZ002933,SZ002958"
SZ002887,"SZ002887,SZ002008,SZ002475,SZ002812,SZ002916,SZ002938,SZ002958"
SZ000056,"SZ000056,SZ000703,SZ000709,SZ002008,SZ002010,SZ002011,SZ002013"
SZ002468,"SZ002468,SZ002008,SZ002129,SZ002245,SZ002475,SZ002506,SZ002600,SZ002709"
SH688580,"SH688580,SH688007,SZ300751,SZ300782,SH688012,SH688019,SH688081,SH688300"
SH600734,"SH600734,SH600585,SH600519,SH600809,SH600197,SH600702,SH600600"
SZ002037,"SZ002037,SZ002008,SZ002056,SZ002129,SZ002202,SZ002245,SZ002475,SZ002510"
SZ002030,"SZ002030,SZ002008,SZ002025,SZ002036,SZ002041,SZ002042,SZ002043"
SH603129,"SH603129,SH603009,SH603338,SH603026,SH603035,SH603019,SH603005,SH603033"
BJ920260,"BJ920260,600585,002245,600487,002179,002463,600870,002036"
SH601658,"SH601658,SH600019,SH601989,SH601398,SH601288,SH600036,SH601166,SH600016"
SZ002869,"SZ002869,SZ002008,SZ002709,SZ002812,SZ002925,SZ002932,SZ002958,SZ002967"
SH688095,"SH688095,SH688012,SH688008,SH688019,SH688036,SH688086,SH688099,SH688111"
SZ300324,"SZ300324,SZ300346,SZ300395,SZ300400,SZ300408,SZ300413,SZ300418,SZ300420"
BJ920992,"BJ920992,600870,600176,600585,600019,600028,600036"
SZ300459,"SZ300459,SZ300014,SZ300124,SZ300274,SZ300308,SZ300346,SZ300400,SZ300413"
SZ002007,"SZ002007,SZ002245,SZ002049,SZ002138,SZ002050,SZ002008,SZ002009"
SZ002875,"SZ002875,SZ002920,SZ002829,SZ002906,SZ002933,SZ002967,SZ002983"
SZ002529,"SZ002529,SZ002008,SZ002139,SZ002245,SZ002475,SZ002506,SZ002600,SZ002709"
SZ002274,"SZ002274,SZ002008,SZ002050,SZ002129,SZ002245,SZ002306,SZ002475"
SZ301633,"SZ301633,SZ300750,SZ300782,SZ300803,SZ300979,SZ301029,SZ301138,SZ301230"
BJ920491,"BJ920491,600519,000858,000568,603198,600702,600197,600809"
SH605050,"SH605050,SH603338,SH603035,SH603019,SH603009,SH603005,SH603003"
SH603132,"SH603132,SH603009,SH603338,SH603659,SH603026,SH603035,SH603037,SH603039"
SH688166,"SH688166,SH688007,SH688012,SH688019,SH688023,SH688026,SH688030,SH688036"
SZ002453,"SZ002453,SZ002475,SZ002139,SZ002008,SZ002709,SZ002812,SZ002916"
SH688505,"SH688505,SH688008,SH688012,SH688019,SH688026,SH688036,SH688063,SH688081"
SZ002997,"SZ002997,SZ002850,SZ002932,SZ002995,SZ002967,SZ002980,SZ002981"
SH601008,"SH601008,SH600019,SH600031,SH600050,SH600125,SH600150,SH600170,SH600188"
SH600741,"SH600741,SH600081,SZ000559,SZ000981,SH600742,SH600699"
SZ300085,"SZ300085,SZ002463,SZ300124,SZ300182,SZ300346,SZ300395,SZ300413,SZ300502"
SZ301525,"SZ301525,SZ300750,SZ300747,SZ300769,SZ300782,SZ300803,SZ300805,SZ300807"
SZ301209,"SZ301209,SZ300750,SZ300450,SZ300747,SZ300782,SZ300803,SZ300805,SZ300807"
SZ002265,"SZ002265,SZ002008,SZ002129,SZ002475,SZ002508,SZ002600,SZ002709"
SZ300426,"SZ300426,SZ300014,SZ300124,SZ300274,SZ300346,SZ300400,SZ300408,SZ300418"
SZ300595,"SZ300595,SZ300750,SZ300782,SZ300769,SZ300747,SZ300751,SZ300755"
SZ300274,"SZ300274,SZ300073,SZ300124,SZ300141,SZ300170,SZ300207,SZ300223,SZ300251"
SH600071,"SH600071,SH600585,SH600516,SH600809,SH600019,SH600028,SH600036"
SZ000695,"SZ000695,SZ000703,SZ002008,SZ002011,SZ002013,SZ002015"
SZ002547,"SZ002547,SZ002008,SZ002138,SZ002245,SZ002475,SZ002506,SZ002600,SZ002709"
SH603296,"SH603296,SH603501,SH603009,SH603338,SH603037,SH603993,SH603659"
SZ000887,"SZ000887,SZ000725,SZ000932,SZ002005,SZ002008,SZ002010,SZ002011"
SH601328,"SH601328,SH600036,SH601166,SH601288,SH601398,SH601988,SH600016,SH601939"
SZ002646,"SZ002646,SZ002008,SZ002475,SZ002180,SZ002709,SZ002829,SZ002933,SZ002967"
BJ920128,"BJ920128,600519,000858,000568,600702,600197,600809,000799"
SZ002045,"SZ002045,SZ002245,SZ002709,SZ002812,SZ002916,SZ002938,SZ002967"
SH603151,"SH603151,SH603009,SH603338,SH603659,SH603026,SH603035,SH603019,SH603025"
SZ300298,"SZ300298,SZ300014,SZ300124,SZ300274,SZ300308,SZ300310,SZ300311"
SZ002520,"SZ002520,SZ002008,SZ002139,SZ002475,SZ002506,SZ002600,SZ002709,SZ002829"
SH688152,"SH688152,SH688007,SZ300751,SH688012,SH688086,SH688063,SH688008"
SZ300679,"SZ300679,SZ300750,SZ300782,SZ300745,SZ300739,SZ300769,SZ300770"
SH603111,"SH603111,SH603009,SH603338,SZ002829,SZ002906,SZ002958,SZ002967"
SH601939,"SH601939,SH600019,SH601880,SH600028,SH601989,SH601668,SH600036,SH601398"
SZ300340,"SZ300340,SZ300395,SZ300274,SZ300083,SZ300124,SZ300184,SZ300308"
SZ002775,"SZ002775,SZ002008,SZ002245,SZ002475,SZ002508,SZ002601,SZ002709,SZ002806"
SH688502,"SH688502,SH688007,SH688012,SH688019,SH688081,SH688101,SH688111,SH688126"
SZ300153,"SZ300153,SZ300014,SZ300083,SZ300124,SZ300135,SZ300223,SZ300274,SZ300308"
SZ002612,"SZ002612,SZ002008,SZ002027,SZ002139,SZ002209,SZ002248,SZ002475"
SH600284,"SH600284,SH600585,SH600519,SH600702,SH600197,SH600809,SH600600"
SH603590,"SH603590,SH603305,SZ002829,SZ002932,SZ002967,SZ002986,SZ002991"
SZ000813,"SZ000813,SZ000703,SZ000725,SZ000959,SZ002005,SZ002008,SZ002010"
SH688345,"SH688345,SH688007,SH688012,SH688019,SH688025,SH688037,SH688050,SH688063"
SZ300068,"SZ300068,SZ300124,SZ300223,SZ300274,SZ300308,SZ300346,SZ300357,SZ300365"
SH688036,"SH688036,SH688008,SH688012,SH688019,SH688029,SH688033,SH688039,SH688041"
SZ002563,"SZ002563,SZ002008,SZ002139,SZ002475,SZ002506,SZ002600,SZ002709,SZ002733"
SH600971,"SH600971,SH600876,SH600585,SH600309,SH600547,SH600111,SH600489"
BJ920212,"BJ920212,600519,000858,000568,600702,600197,600809,600059"
SZ002822,"SZ002822,SZ002925,SZ002916,SZ002805,SZ002795,SZ002866,SZ002906"
BJ920931,"BJ920931,600585,600019,601318,600036,601398,601288,601988"
SH688248,"SH688248,SH688007,SH688012,SH688019,SH688029,SH688037,SH688086,SH688111"
SZ301395,"SZ301395,SZ300751,SZ300782,SZ300747,SZ300750,SZ300769,SZ300787"
BJ920523,"BJ920523,600519,000858,000568,600702,600197,600809,600059"
SZ002224,"SZ002224,SZ002008,SZ002129,SZ002475,SZ002508,SZ002547,SZ002600,SZ002681"
SH688276,"SH688276,SH688012,SH688008,SH688019,SH688086,SH688037,SH688007,SH688023"
BJ920685,"BJ920685,600585,600019,600028,600031,600036,600050"
SH600379,"SH600379,SH600585,SH600019,SH600150,SH600871,SH600487,SH600362"
SH605066,"SH605066,SH603338,SH603009,SH603026,SH603606,SH603659,SH603828,SZ002829"
SZ001308,"SZ001308,SZ002805,SZ002933,SZ002967,SZ002986,SZ003009,SZ003015"
SZ002535,"SZ002535,SZ002008,SZ002475,SZ002180,SZ002245,SZ002829,SZ002920"
SH600030,"SH600030,SH601398,SH601288,SH601988,SH601939,SH600016,SH600000,SH601166"
BJ920407,"BJ920407,600519,000858,000568,600702,603198,600197,600809"
SZ300876,"SZ300876,SZ300750,SZ300782,SZ300747,SZ300751,SZ300752,SZ300753"
SZ300278,"SZ300278,SZ300346,SZ300395,SZ300487,SZ300531,SZ300604,SZ300618"
SZ000564,"SZ000564,SZ000725,SZ002005,SZ002236,SZ002460,SZ002508,SZ002558,SZ002738"
SZ000973,"SZ000973,SZ002008,SZ002050,SZ002119,SZ002202,SZ002245,SZ002415,SZ002475"
SH600480,"SH600480,SH600585,SH600019,SH600346,SH600150,SH600871,SH600426,SH600508"
SZ301292,"SZ301292,SZ300506,SZ300595,SZ300724,SZ300751,SZ300803,SZ300815,SZ300820"
SH603359,"SH603359,SH603026,SH603338,SH603035,SH603032,SH603033,SH603036"
SZ000903,"SZ000903,SZ002008,SZ002056,SZ002119,SZ002202,SZ002237,SZ002240,SZ002407"
BJ920717,"BJ920717,600519,000858,000568,002304,603198,600702,000799"
SZ000990,"SZ000990,SZ002202,SZ002236,SZ002444,SZ002508,SZ002601"
SZ301101,"SZ301101,SZ300595,SZ300751,SZ300769,SZ300772,SZ300782,SZ300803,SZ300805"
SZ002183,"SZ002183,SZ002008,SZ002456,SZ002812,SZ002916,SZ002938,SZ002967"
SH600742,"SH600742,SH600585,SZ000737,SH600876,SH600111,SH600307,SH600547"
SH603477,"SH603477,SH603305,SH603019,SH603007,SH603606,SH603338,SH603659"
SH603683,"SH603683,SH603338,SH603026,SZ002829,SZ002933,SH603650,SH603035"
SZ001318,"SZ001318,SZ002812,SZ002932,SZ002957,SZ002967,SZ003009,SZ003035,SZ003037"
SZ002051,"SZ002051,SZ002008,SZ002129,SZ002202,SZ002245,SZ002475,SZ002508"
SH603277,"SH603277,SH603009,SH603659,SH603338,SH603026,SH603035,SH603606,SH603990"
SH605133,"SH605133,SH603338,SH603009,SH603606,SZ002829,SZ002906,SZ002933,SZ002967"
SH605179,"SH605179,SH603338,SH603009,SZ002829,SH603659,SZ002957,SH603990,SH603026"
SZ000997,"SZ000997,SZ002005,SZ002008,SZ002010,SZ002011,SZ002012,SZ002013"
SZ002180,"SZ002180,SZ002008,SZ002049,SZ002179,SZ002202,SZ002245,SZ002270"
SH603579,"SH603579,SH603305,SH603009,SH603936,SH603659,SH603033,SH603026,SH603338"
SZ300840,"SZ300840,SZ300750,SZ300782,SZ300803,SZ300805,SZ300807,SZ300810"
SH600530,"SH600530,SH600019,SH601989,SH601398,SH601288,SH601939,SH601166"
BJ920781,"BJ920781,600522,002002,002466,002709,603026,603338,603659"
SH600036,"SH600036,SH601398,SH601288,SH601988,SH600016,SH600000,SH601166,SH600015"
SZ300741,"SZ300741,SZ300751,SZ300782,SZ300769,SZ300803,SZ300805,SZ300807"
SH688051,"SH688051,SH688008,SH688012,SH688019,SH688026,SH688037,SH688063,SH688086"
SH603218,"SH603218,SH603009,SH603338,SH603606,SH603659,SH603708,SH603806"
SZ300083,"SZ300083,SZ300750,SZ300782,SZ300769,SZ300661,SZ300677,SZ300745"
SZ002793,"SZ002793,SZ002008,SZ002475,SZ002179,SZ002245,SZ002463,SZ002050"
SH688755,"SH688755,SH688007,SH688012,SH688019,SH688025,SH688037,SH688063,SH688081"
SZ301459,"SZ301459,SZ300750,SZ300450,SZ300395,SZ300124,SZ300747,SZ300502,SZ300677"
SZ000538,"SZ000538,SZ000725,SZ002005,SZ002027,SZ002032,SZ002041,SZ002050,SZ002051"
SH688013,"SH688013,SH688008,SH688012,SH688019,SH688020,SH688021,SH688022,SH688023"
SZ301489,"SZ301489,SZ300073,SZ300101,SZ300103,SZ300118,SZ300124,SZ300133,SZ300141"
SZ000776,"SZ000776,SZ002236,SZ002463,SZ002508,SZ002594,SZ002709,SH600585"
SZ002299,"SZ002299,SZ002008,SZ002475,SZ002129,SZ002709,SZ002812,SZ002916"
SZ002872,"SZ002872,SZ002925,SZ002805,SZ002906,SZ002829,SZ002933,SZ002916"
SH603050,"SH603050,SH603338,SH603003,SH603026,SH603032,SH603033,SH603035"
SZ002148,"SZ002148,SZ002008,SZ002475,SZ002245,SZ002179,SZ002463,SZ002050"
SH688159,"SH688159,SH688007,SH688012,SH688081,SH688101,SH688111,SH688169,SH688300"
SZ301602,"SZ301602,SZ300750,SZ300782,SZ300747,SZ300769,SZ300770,SZ300771,SZ300772"
SZ000705,"SZ000705,SZ002008,SZ002202,SZ002466,SZ002508,SZ002573,SZ002601,SZ002709"
SZ002530,"SZ002530,SZ002008,SZ002027,SZ002475,SZ002508,SZ002511,SZ002512,SZ002513"
SH603223,"SH603223,SH603009,SH603338,SH603993,SZ002821,SZ002967,SZ002993,SZ300751"
SH688185,"SH688185,SH688012,SH688008,SH688019,SH688063,SH688081,SH688099"
SZ300464,"SZ300464,SZ300346,SZ300274,SZ300083,SZ300124,SZ300141,SZ300316"
BJ920132,"BJ920132,600519,000858,000568,600702,600197,600809,600600"
SZ300725,"SZ300725,SZ300751,SZ300745,SZ300769,SZ300782,SZ300803,SZ300806,SZ300812"
SZ002599,"SZ002599,SZ002475,SZ002812,SZ002709,SZ002920,SZ002185,SZ002547,SZ002008"
SZ301456,"SZ301456,SZ300750,SZ300782,SZ300747,SZ300803,SZ300805,SZ300807,SZ300809"
SZ002846,"SZ002846,SZ002932,SZ002829,SZ002906,SZ002897,SZ002926,SZ002917"
SZ300729,"SZ300729,SZ300750,SZ300672,SZ300502,SZ300531,SZ300476,SZ300749"
